0,1,2,target,block,concept
8.192376014416178,0.26339638355746375,5.578276501363307,True,1,0
5.235516765993369,0.09514972375911812,6.071443588380387,False,1,0
9.631291947904131,3.6458385183164674,9.165971509110626,False,1,0
0.7671544459917634,4.946247738687505,2.572813626029223,False,1,0
0.758467811238901,2.2822999992894544,1.2725419128834203,False,1,0
2.378737222640872,6.620044821078163,5.68317643710939,True,1,0
7.464734639920545,6.381439758013929,7.042938164122821,True,1,0
1.9348640574975473,9.479662653514445,1.1889722851761353,True,1,0
6.924472841198895,2.631230403569711,7.4469384637284435,True,1,0
8.716349973432395,5.778045555902134,8.74744226665673,True,1,0
5.303375312219774,6.702727913667843,5.803232311850998,True,1,0
7.592787772790204,1.1950288524841857,7.021044992706321,True,1,0
1.8522590864777044,6.148634693885287,3.150206754020759,True,1,0
8.970506500110071,4.483152262249183,3.1565959511027533,True,1,0
9.482553433312198,6.583438565844705,7.068844629656498,True,1,0
6.238789486692173,0.24430259868779447,0.300547801281974,False,1,0
2.4235606779637022,3.4573538600734532,9.024472412893989,False,1,0
2.78875895686594,5.140686937508127,2.216601705218113,False,1,0
0.44311520450290964,9.157817042152134,5.764434719017677,True,1,0
8.26045629690703,0.06039977573043309,7.709052046447111,True,1,0
6.513149622918864,4.300798105618341,6.330357478441657,True,1,0
3.5747347168792887,5.339225022080157,0.9351319984911288,True,1,0
9.403444838959548,0.9143035448354497,1.38196462308519,True,1,0
2.0532351450791184,9.295086566491143,1.4464916874427036,True,1,0
6.7888561597633394,6.834376911186122,7.2356114681736585,True,1,0
0.42174784561610057,2.9452492969568898,3.533108160568099,False,1,0
9.669792010384553,2.9401229863478373,2.697355982242713,True,1,0
9.490196738349548,2.9252062188867143,4.487483471578987,True,1,0
2.778943351691354,9.846118591653957,5.052447764637515,True,1,0
0.1970169501262009,6.2487550529207025,7.161815120851665,False,1,0
9.960260643356557,3.6494475569203324,9.558121020232416,True,1,0
7.989750975424302,2.0910310797884613,4.371934527718375,True,1,0
5.408567451635614,3.727949853202397,1.1029388513389016,True,1,0
3.8259478505409694,7.724325596423069,4.79957633498214,False,1,0
3.7460746275055734,6.289815962240523,4.8280628201719065,True,1,0
3.4654979893773232,6.86511874434046,7.184671746062189,True,1,0
4.852367900690369,8.366891386459121,6.878534391477794,True,1,0
1.3571934254634488,7.23686593304487,6.969773464581496,True,1,0
7.555648650678935,2.8141684958440125,5.930455236531102,True,1,0
4.767259396193087,6.3823718499381386,0.3987218640448076,True,1,0
1.479827280142234,4.314422825158777,0.5592102659173048,False,1,0
7.358977705547173,5.98764332444286,1.6294319642677724,True,1,0
8.255730837291136,1.9029442067416291,0.030404034666349222,True,1,0
4.113870093827794,6.9737881070044185,6.7494153773919185,True,1,0
1.2045251502815624,7.260356233412166,2.783191094835403,True,1,0
9.363657896694718,7.528651338428075,4.5574668348196345,True,1,0
5.49220070284063,9.703917595810637,3.9028448411709182,True,1,0
8.388588208425723,9.692417005306687,7.39632046459132,True,1,0
7.905073490954965,3.6478997022093718,5.06881208405793,True,1,0
5.088548725519306,5.593296730074301,0.02285363515702743,True,1,0
8.095536095203034,0.8180483761048718,4.337806611404456,True,1,0
7.105519843664105,5.7632285721094245,9.775006375635966,True,1,0
2.761259354752762,9.05312560991144,0.4665752397019196,True,1,0
9.761496903461085,9.235836671238719,7.705105351226315,True,1,0
4.74976812612393,4.699025429202823,8.631536037523418,True,1,0
7.834208728937288,3.9108259956412317,8.38983624886229,True,1,0
3.760939016484166,6.582063667178754,2.8211475489414015,False,1,0
8.828332071388399,5.909351982692498,9.728908830254937,True,1,0
1.0553319443086484,0.5649055162480254,2.5011150276768523,False,1,0
3.1768450258786993,5.476838387286543,9.86900644756757,True,1,0
4.19471549154277,0.7868137003106346,8.874466887429213,False,1,0
6.387483546865554,7.050884709584453,3.626767314966197,True,1,0
9.380387927233002,8.605156873277998,6.609196301438124,True,1,0
7.831103820102399,7.665323563328785,8.594647121800294,True,1,0
5.872746869415767,0.22803425241334052,2.9159490587375005,False,1,0
2.19099851169113,6.633846313154342,7.415410614478509,True,1,0
5.414404405205452,6.827312602270542,6.715047272315429,True,1,0
3.5970616987396555,9.858983685074973,2.612183370613269,True,1,0
5.5552466250648544,9.60889490140865,9.406653339878947,True,1,0
1.7122848667885826,0.07818455153696946,8.855910040680692,False,1,0
9.323068670358266,2.788831120854496,9.122243997178302,True,1,0
1.694368031921002,2.5258705033320137,4.426414014913015,True,1,0
9.42198435332031,9.826340343061181,5.563216610677481,True,1,0
6.50716871320642,1.852025296530443,4.263107711145814,True,1,0
0.6993571604940219,9.750415574657929,7.3536157950370695,True,1,0
0.13310343313202688,1.4164663576054826,5.414756139857348,False,1,0
0.21396865793048558,3.3987196928744314,0.1536315300514257,False,1,0
7.651443109234373,5.383660745051783,5.867179105772506,True,1,0
0.5109593238839294,8.155194396359297,9.828181141642094,True,1,0
5.243828674500516,3.1506332247451487,1.97976560722384,True,1,0
6.900353115331022,5.82334767002607,7.072205944110951,True,1,0
2.454191746560457,3.006976893794504,6.651042947275135,False,1,0
3.8479714391604936,7.395563106096309,9.858354204212429,True,1,0
3.1733598465354773,7.68695766217464,2.285212892773859,True,1,0
8.720288703620353,1.4441122234902148,8.918424811650123,True,1,0
5.910817169590956,4.496953094659241,8.791155249002356,True,1,0
7.2065866340834255,6.278206882803051,1.4436298798392955,True,1,0
3.643624589454282,0.36626836020076436,0.973111017392666,False,1,0
7.491194275567424,8.860126395777357,9.027626555583169,True,1,0
6.401112193109545,0.5128875976839542,2.8320599473669974,False,1,0
1.2624756305443896,6.557958485084843,4.83929711896871,False,1,0
0.8417413952902153,0.5399902101691667,3.6391758532505794,False,1,0
4.441443652612046,7.6721870876468214,2.3830787052510685,True,1,0
8.611222305775492,2.890738211634548,4.118005324447801,True,1,0
6.825858481253832,7.160426874772943,3.307781659676796,True,1,0
3.8500510070918548,4.397415099232265,3.657372268595646,False,1,0
9.577981032465921,3.0518460955044513,0.018660069790137346,True,1,0
3.0193207983663504,5.818964568811364,9.647784330942814,True,1,0
4.910261721929574,7.494195028476039,4.776242102048412,True,1,0
3.205263102866186,4.929556657350572,2.177812801046789,True,1,0
0.43090959101678483,1.8934972417511842,2.552815413071119,False,1,0
8.437099434884848,5.325337397290525,0.9986190758521118,True,1,0
8.442245695460112,7.849539027820055,2.8625809578495884,True,1,0
2.1328455392786094,9.446410486898884,8.83956606426437,True,1,0
8.651943259690563,4.344254199209585,5.225750186374362,True,1,0
9.434914548820874,4.371043737999596,0.7234493252613117,True,1,0
7.347639242774998,6.422794589515872,3.4758055182593273,True,1,0
6.886852729495276,9.661741762068957,6.064416681106804,True,1,0
0.9862913846157251,7.356666855472042,0.5349971336805626,True,1,0
0.826546752870857,7.189080129763096,3.6344869184069193,True,1,0
8.520250954281467,2.9000268285899535,5.873716821586079,True,1,0
1.8938484949996848,9.725953317531019,6.179846316018727,True,1,0
1.8645118614476752,3.3665412760598077,3.2558401871665463,False,1,0
1.3008149218031118,6.9203703969809425,0.16170856557313984,True,1,0
2.4820584036279394,7.0781215142355425,1.1164192701589426,True,1,0
1.846284503107033,0.874308970759099,1.8449182128268549,False,1,0
2.3386521372524536,9.921498252310943,4.042439211912898,True,1,0
3.3859656893828403,9.008251372840757,9.232238570787684,True,1,0
9.821610337291682,3.224410847681487,8.946089009054006,True,1,0
4.68331795402155,0.5274669004989596,3.9910361690752474,False,1,0
3.894351351965403,9.93177102841782,3.3303758333180067,True,1,0
5.084176316715886,0.42798365751212875,6.045056671449361,False,1,0
3.1926956199433087,7.746925228422094,3.6045781797539487,True,1,0
9.663559977369454,4.685533791522534,5.4302439584547715,True,1,0
0.4404289146447371,9.483187224929248,1.0382516643677142,True,1,0
7.730009290732932,7.840380411706384,6.464868262372665,True,1,0
8.619010681656157,6.828776113202379,4.72389246170885,True,1,0
3.2400409627472837,4.2957229551994525,9.373866561909146,False,1,0
3.5874542173127475,0.20317618065948007,9.715239316086846,False,1,0
7.7142092987094815,6.5504661775363076,5.886352449681127,False,1,0
3.7357108210266166,8.921373445674163,4.817983524410378,True,1,0
8.783079264410254,5.704608458792197,1.5228484173609913,True,1,0
4.611785301758222,2.187673929507813,3.1107013155633387,False,1,0
4.698439308735024,7.3659775344875476,3.6633019740772843,True,1,0
2.4835364892238934,7.8928675555552354,2.183653812342018,True,1,0
2.2614540058714185,5.053866177922973,5.293930337450217,False,1,0
7.266941272673656,4.506248477803503,2.1031647527230812,True,1,0
3.547277225989951,4.3240730022945915,3.6144282571020794,False,1,0
0.4303611509275407,1.124321403685391,5.560756662289402,False,1,0
7.220480865155311,4.243375338830127,9.472830287241091,True,1,0
4.602812262614847,9.413310091108716,1.4284726637477263,True,1,0
4.648832578206178,6.8763597584563225,5.378447781093768,True,1,0
6.891472687716769,7.328782752707156,4.940444736201571,True,1,0
5.736809871827138,4.351628915737224,9.18520476785264,True,1,0
6.194561796521213,3.50887793330891,5.918789994095278,True,1,0
9.857438662767885,1.211708705656973,8.336827255079061,True,1,0
4.587863410900147,1.9726400015850554,7.6353918306943145,True,1,0
6.293556972920364,9.332360296292709,7.01346085124841,True,1,0
8.45512324934444,1.5616479944439388,2.183324222141778,True,1,0
8.078330689937923,4.047842420840286,4.287024801925639,True,1,0
7.710236483490869,0.7388260092644006,8.003853562618263,False,1,0
1.330219197837318,1.3583587782017859,9.861285855671348,False,1,0
8.655321574626516,8.536888237747052,0.23413542635047802,True,1,0
6.154477845827625,9.026129785715975,6.667101632695674,True,1,0
4.264921909618659,6.703525308472731,6.564113788262157,False,1,0
7.119819784391948,4.881314258313654,8.564722524112975,True,1,0
4.274983201777091,3.389499833559726,7.507256778746085,False,1,0
7.006174334592781,8.037940581367746,3.402694143936833,True,1,0
3.538446517202588,3.5361953503512367,7.5981592648454255,False,1,0
8.787043530215094,0.6735076291872255,0.5967949035282938,True,1,0
3.5435524843661437,2.602225913188707,9.34799161142902,True,1,0
2.0348376565734174,5.535726305811275,8.312541132431368,False,1,0
5.8117137698235775,5.306851259284845,8.476479066558685,True,1,0
8.624743989224587,3.2473780316844394,4.388599560468936,True,1,0
7.51357560313843,7.659997725810595,0.8235602901368222,True,1,0
0.2296672001870903,2.9872078223566154,5.149739807384554,False,1,0
2.1545810127602416,2.4378141263590356,7.565983481203294,False,1,0
7.953421286843939,6.640074966303735,3.3399867537293924,True,1,0
0.940024405634956,9.020530041297974,5.059492926760898,True,1,0
1.4687067795383268,0.5882208051745175,3.0040340292287624,False,1,0
9.840522019669377,5.484921604487979,0.7585449592785831,True,1,0
6.399572632081828,9.997993717510138,7.549042093213365,True,1,0
0.054756482091066205,5.18550879223201,8.00663773961048,False,1,0
1.3242995121877044,7.6382841046045975,6.029982545873326,True,1,0
7.313581082439338,5.8165452433104745,7.596746944235408,True,1,0
1.9544714983613731,6.416757292164314,5.492572363482528,True,1,0
7.473377034074396,8.512519358683113,0.7256476825377822,True,1,0
0.2619460192588008,0.1423235949306456,0.9369863326348393,False,1,0
3.9037239287468948,5.044139212102976,8.678501713649068,True,1,0
1.7131825823319358,6.804986836673194,4.629233280584057,True,1,0
9.469151360034298,7.6677279670639855,4.741069985174845,True,1,0
9.218167428824911,2.371514150956439,8.730276990692806,True,1,0
7.391658481088886,9.934802018612956,3.5377990023259986,True,1,0
8.577608925069969,4.527741582001061,3.341608206769444,True,1,0
4.3673890976593395,5.288678860053665,2.1729148727291605,True,1,0
2.4911809156628517,3.057330131264766,9.686214498505871,False,1,0
7.5435859120643345,9.124567138234273,0.7911396431826856,True,1,0
3.643915650879964,8.866184845348435,3.06482739938855,True,1,0
1.7233795594464651,9.264994976669922,5.091379826336112,True,1,0
0.8628410219891969,8.724752364896156,2.6498083435914834,True,1,0
6.477295104823462,0.8713568750141565,5.531767175050249,True,1,0
8.050869070826588,0.707218995603438,4.537712559284957,True,1,0
6.890678789989387,5.5769873051316114,3.2478305945321964,True,1,0
5.069680224845098,2.830508768353698,4.875490867505907,False,1,0
8.994211335368297,1.4011759791899148,7.290586189017088,True,1,0
1.8151007203927716,7.609515160921725,5.219648067738095,True,1,0
0.005529830757922127,6.401459197344018,7.486116450118601,False,1,0
9.752032593468268,5.971321769247455,2.4205840437524206,True,1,0
4.046871711461899,7.0186814589191515,2.0824651363066824,True,1,0
2.344407456386892,4.570292046111373,4.433995433179996,False,1,0
8.790501636997588,9.642108654083032,3.854187087804374,True,1,0
3.6259665043374003,4.67566056462518,4.620037523727124,True,1,0
7.59961933458123,1.4057009726356362,8.378155036865099,True,1,0
2.3952702686419403,1.9108724543298083,4.8196202140227085,False,1,0
9.155576370768895,4.695150469352453,6.731774626054989,True,1,0
3.266059682258936,2.96651416343554,0.4987546978848889,False,1,0
7.80183562539976,9.259655857497888,8.068419172778432,True,1,0
5.845360314633147,7.125791115364063,1.6409376578462764,True,1,0
4.608774654760114,9.67950326032126,2.4838380462351184,True,1,0
3.9568372534329246,9.162273024935278,6.402486899702243,True,1,0
3.520413384278017,0.30133462267297406,8.317151357126551,False,1,0
6.09090476810998,6.49173455145326,8.023252174933553,True,1,0
9.055641728817355,9.992010879058821,8.366279210461672,True,1,0
7.234636597709137,2.5242495580969724,3.6336491234450365,True,1,0
9.71838788030976,0.8182843908779991,6.232772852203134,True,1,0
0.8135240520272158,8.85066688997167,5.07562013559837,True,1,0
3.5906831300605404,2.77036006214054,9.304254215928381,False,1,0
3.5152817088610897,1.9471907236023012,4.712917062904461,False,1,0
9.420029110910576,4.293321915366409,8.709642272391752,True,1,0
0.9365848959761336,7.501421553831991,5.096534252833838,True,1,0
7.283925816233463,3.6440308773202834,7.42860310367751,True,1,0
9.306602019481335,8.026904864594336,9.957521111270825,True,1,0
8.758640236015234,9.44487901436901,4.364265261789091,True,1,0
8.200443266413778,2.3795013769351305,3.7864607573110853,True,1,0
3.8798073746963735,4.95710382683321,5.609718514283141,True,1,0
7.84446004974685,8.727322225019561,9.92172576704904,True,1,0
7.276458562766528,5.427699245680665,5.048087162562447,True,1,0
1.060595380735817,9.338222910758336,1.296890190006471,True,1,0
3.649614497774898,6.286123879398053,7.761950644155842,True,1,0
0.7383346251874279,4.180654339880836,1.8883407098321503,False,1,0
0.10691366798405766,5.140569779807343,5.506496023057517,False,1,0
5.785210105817074,3.11064410978656,3.8573474590557435,True,1,0
3.398456091130997,6.474987557034879,7.134262443771035,True,1,0
1.3513628090029073,0.2960318560700348,6.864550699299815,False,1,0
6.504500778683203,0.045066124566965904,3.5162182089858796,False,1,0
3.5280416290604686,7.597821873489251,2.3677733970968284,True,1,0
8.02719232706815,7.393271635578232,4.308684653920101,False,1,0
4.516942968493054,1.7384408088388326,5.183299963352363,False,1,0
6.458585131968042,7.994931190387442,1.1711722286277626,True,1,0
6.838871030492214,1.3698659236932298,3.3794790843983846,True,1,0
2.8960134066419405,7.767756708675956,7.964773099832029,True,1,0
3.7596999244903904,1.7057125580648103,7.349196356743617,False,1,0
3.07582182393767,0.6709361499585176,1.2722169131673156,False,1,0
2.2068984696583716,8.786488525070574,1.3238262591611782,True,1,0
3.2334833878352653,9.618423591839784,3.04996233781465,True,1,0
0.7613372341531643,1.2468560047926736,8.242505235558248,False,1,0
4.942457937287758,7.86409005653145,6.903848443286551,True,1,0
7.313626845340142,5.084432778652327,3.5343698705938875,True,1,0
2.80205314400121,7.028965250205048,0.5876788701538371,True,1,0
0.2816818877631433,8.32323790374972,9.025866155454931,True,1,0
6.616751522663762,9.419648345666872,6.521250672010045,True,1,0
7.201689315790797,0.9688749848567202,7.7443002221904855,True,1,0
7.653505318788242,8.115651792994951,0.6354738887126765,True,1,0
3.966089529044763,5.792222472816073,1.3155328178310988,True,1,0
9.622004881124429,4.830037300839382,6.677509721461531,True,1,0
1.8606324653414164,4.357355854097541,2.925388474989256,False,1,0
0.9506269899736164,2.8742492710998038,1.8127492307843762,False,1,0
1.3671779873526413,9.600428266187519,0.6723283781105394,True,1,0
5.168796201838692,9.367791241455324,6.736011085565758,True,1,0
2.7637103390101894,8.395864469182206,3.5506774630852678,True,1,0
9.297719844725409,3.077754529109545,1.2368113665694147,True,1,0
0.9579793654910407,2.3810075528920405,2.782481948431905,False,1,0
6.6821165332960675,1.5468794220627469,9.776392841309953,True,1,0
2.087049159130002,7.427799806516231,6.388057216625446,True,1,0
2.542056119981848,0.5829367128055885,6.7805554055620885,False,1,0
4.45780101007168,5.137189820381942,8.639417651517324,True,1,0
2.54781352791614,6.106443071201772,3.856038850437086,True,1,0
6.320338417228699,6.853297000798172,0.9922992864534885,True,1,0
